vial	vial name	vial sub	line	line sub	hESCreg	donor	donor sub	batch
SAMEA3854371	WTSIi005-B vial 13	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854383	WTSIi005-B vial 14	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854390	WTSIi005-B vial 15	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854405	WTSIi005-B vial 16	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854377	WTSIi005-B vial 17	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854386	WTSIi005-B vial 18	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854399	WTSIi005-B vial 19	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854369	WTSIi005-B vial 20	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854387	WTSIi005-B vial 21	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854401	WTSIi005-B vial 22	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854410	WTSIi005-B vial 23	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854408	WTSIi005-B vial 24	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854372	WTSIi005-B vial 25	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854378	WTSIi005-B vial 26	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854391	WTSIi005-B vial 27	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854415	WTSIi005-B vial 28	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854374	WTSIi005-B vial 29	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854394	WTSIi005-B vial 30	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854406	WTSIi005-B vial 31	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854375	WTSIi005-B vial 32	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854388	WTSIi005-B vial 33	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854397	WTSIi005-B vial 34	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854393	WTSIi005-B vial 35	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854409	WTSIi005-B vial 36	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854366	WTSIi005-B vial 37	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854379	WTSIi005-B vial 38	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854402	WTSIi005-B vial 39	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854370	WTSIi005-B vial 40	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854382	WTSIi005-B vial 41	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854392	WTSIi005-B vial 42	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854413	WTSIi005-B vial 43	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854376	WTSIi005-B vial 44	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854385	WTSIi005-B vial 45	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854381	WTSIi005-B vial 46	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854396	WTSIi005-B vial 47	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854404	WTSIi005-B vial 48	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854368	WTSIi005-B vial 49	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854412	WTSIi005-B vial 50	GSB-269	SAMEA2533336		WTSIi005-B	SAMEA2398683		SAMEG305901
SAMEA3854446	WTSIi006-B vial 01	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854433	WTSIi006-B vial 02	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854418	WTSIi006-B vial 03	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854455	WTSIi006-B vial 04	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854451	WTSIi006-B vial 05	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854438	WTSIi006-B vial 06	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854424	WTSIi006-B vial 07	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854423	WTSIi006-B vial 08	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854457	WTSIi006-B vial 09	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854428	WTSIi006-B vial 10	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854462	WTSIi006-B vial 11	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854460	WTSIi006-B vial 12	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854444	WTSIi006-B vial 13	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854432	WTSIi006-B vial 14	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854417	WTSIi006-B vial 15	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854463	WTSIi006-B vial 16	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854449	WTSIi006-B vial 17	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854437	WTSIi006-B vial 18	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854436	WTSIi006-B vial 19	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854454	WTSIi006-B vial 20	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854441	WTSIi006-B vial 21	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854426	WTSIi006-B vial 22	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854421	WTSIi006-B vial 23	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854459	WTSIi006-B vial 24	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854443	WTSIi006-B vial 25	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854431	WTSIi006-B vial 26	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854427	WTSIi006-B vial 27	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854461	WTSIi006-B vial 28	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854448	WTSIi006-B vial 29	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854416	WTSIi006-B vial 30	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854465	WTSIi006-B vial 31	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854453	WTSIi006-B vial 32	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854439	WTSIi006-B vial 33	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854435	WTSIi006-B vial 34	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854420	WTSIi006-B vial 35	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854458	WTSIi006-B vial 36	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854442	WTSIi006-B vial 37	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854440	WTSIi006-B vial 38	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854425	WTSIi006-B vial 39	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854445	WTSIi006-B vial 40	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854430	WTSIi006-B vial 41	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854429	WTSIi006-B vial 42	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854464	WTSIi006-B vial 43	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854450	WTSIi006-B vial 44	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854447	WTSIi006-B vial 45	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854434	WTSIi006-B vial 46	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854419	WTSIi006-B vial 47	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854456	WTSIi006-B vial 48	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854452	WTSIi006-B vial 49	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854422	WTSIi006-B vial 50	GSB-270	SAMEA2445784		WTSIi006-B	SAMEA2398697		SAMEG305902
SAMEA3854499	WTSIi010-B vial 01	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854494	WTSIi010-B vial 02	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854483	WTSIi010-B vial 03	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854466	WTSIi010-B vial 04	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854512	WTSIi010-B vial 05	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854503	WTSIi010-B vial 06	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854486	WTSIi010-B vial 07	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854481	WTSIi010-B vial 08	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854470	WTSIi010-B vial 09	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854489	WTSIi010-B vial 10	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854472	WTSIi010-B vial 11	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854511	WTSIi010-B vial 12	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854506	WTSIi010-B vial 13	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854496	WTSIi010-B vial 14	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854479	WTSIi010-B vial 15	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854475	WTSIi010-B vial 16	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854515	WTSIi010-B vial 17	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854498	WTSIi010-B vial 18	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854493	WTSIi010-B vial 19	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854505	WTSIi010-B vial 20	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854502	WTSIi010-B vial 21	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854485	WTSIi010-B vial 22	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854473	WTSIi010-B vial 23	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854469	WTSIi010-B vial 24	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854508	WTSIi010-B vial 25	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854492	WTSIi010-B vial 26	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854488	WTSIi010-B vial 27	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854477	WTSIi010-B vial 28	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854510	WTSIi010-B vial 29	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854478	WTSIi010-B vial 30	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854468	WTSIi010-B vial 31	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854514	WTSIi010-B vial 32	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854497	WTSIi010-B vial 33	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854487	WTSIi010-B vial 34	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854482	WTSIi010-B vial 35	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854471	WTSIi010-B vial 36	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854504	WTSIi010-B vial 37	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854501	WTSIi010-B vial 38	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854490	WTSIi010-B vial 39	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854507	WTSIi010-B vial 40	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854491	WTSIi010-B vial 41	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854480	WTSIi010-B vial 42	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854476	WTSIi010-B vial 43	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854509	WTSIi010-B vial 44	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854500	WTSIi010-B vial 45	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854495	WTSIi010-B vial 46	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854484	WTSIi010-B vial 47	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854467	WTSIi010-B vial 48	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854513	WTSIi010-B vial 49	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854474	WTSIi010-B vial 50	GSB-271	SAMEA2645809		WTSIi010-B	SAMEA2398241		SAMEG305903
SAMEA3854612	WTSIi015-B vial 01	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854574	WTSIi015-B vial 02	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854572	WTSIi015-B vial 03	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854584	WTSIi015-B vial 04	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854594	WTSIi015-B vial 05	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854604	WTSIi015-B vial 06	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854578	WTSIi015-B vial 07	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854589	WTSIi015-B vial 08	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854599	WTSIi015-B vial 09	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854567	WTSIi015-B vial 10	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854591	WTSIi015-B vial 11	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854601	WTSIi015-B vial 12	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854611	WTSIi015-B vial 13	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854609	WTSIi015-B vial 14	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854570	WTSIi015-B vial 15	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854582	WTSIi015-B vial 16	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854592	WTSIi015-B vial 17	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854614	WTSIi015-B vial 18	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854576	WTSIi015-B vial 19	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
SAMEA3854596	WTSIi015-B vial 20	GSB-273	SAMEA2555017		WTSIi015-B	SAMEA2398301		SAMEG305905
